AC_Code|Candidate|Constituency|EVM Votes|OSN|Party|Percent of Votes|Postal Votes|State|State_Code|Total of Votes
65|RAM PRATAP|Kushi Nagar|2366|11|Purvanchal Mahapanchayat|0.22|3|Uttar Pradesh|S24|2369
65|LALITA|Kushi Nagar|2755|12|Akhil Bhartiya Navnirman Party|0.26|4|Uttar Pradesh|S24|2759
65|GUDDI KINNAR|Kushi Nagar|5881|13|Independent|0.56|0|Uttar Pradesh|S24|5881
65|SHIV KUMAR|Kushi Nagar|3518|14|Independent|0.33|0|Uttar Pradesh|S24|3518
65|NOTA|Kushi Nagar|8276|15|None of the Above|0.79|21|Uttar Pradesh|S24|8297
66|NIYAZ AHMED|Deoria|50749|1|Indian National Congress|5.03|307|Uttar Pradesh|S24|51056
66|BINOD KUMAR JAISWAL|Deoria|327728|2|Bahujan Samaj Party|32.57|2985|Uttar Pradesh|S24|330713
66|RAMAPATI RAM TRIPATHI|Deoria|577617|3|Bharatiya Janata Party|57.19|3027|Uttar Pradesh|S24|580644
66|ISRAR AHAMAD|Deoria|8158|4|Bharatiya Aavaam Ekta Party|0.8|6|Uttar Pradesh|S24|8164
66|ONKAR SINGH|Deoria|2386|5|Samajwadi Samaj Party|0.24|31|Uttar Pradesh|S24|2417
66|CHANDAN KUMAR YADAV|Deoria|3299|6|Rashtriya Ulama Council|0.33|6|Uttar Pradesh|S24|3305
66|JITENDRA|Deoria|4867|7|Suheldev Bharatiya Samaj Party|0.48|1|Uttar Pradesh|S24|4868
66|BIRJA|Deoria|3209|8|Peace Party|0.32|0|Uttar Pradesh|S24|3209
66|MANOJ KUMAR MISHRA|Deoria|3957|9|Manuvadi Party|0.39|5|Uttar Pradesh|S24|3962
66|BRIJENDRA MANI TRIPATHI|Deoria|5702|10|Independent|0.56|0|Uttar Pradesh|S24|5702
66|RAMASHISH RAI|Deoria|7866|11|Independent|0.78|36|Uttar Pradesh|S24|7902
66|NOTA|Deoria|13358|12|None of the Above|1.32|63|Uttar Pradesh|S24|13421
67|Kamlesh Paswan|Bansgaon|544434|1|Bharatiya Janata Party|56.41|2239|Uttar Pradesh|S24|546673
67|Sadal Prasad|Bansgaon|391441|2|Bahujan Samaj Party|40.57|1764|Uttar Pradesh|S24|393205
67|Surendra Prasad|Bansgaon|8685|3|Pragatishil Samajwadi Party (Lohia)|0.9|32|Uttar Pradesh|S24|8717
67|Lalchand Prasad|Bansgaon|6444|4|Independent|0.67|4|Uttar Pradesh|S24|6448
67|NOTA|Bansgaon|14060|5|None of the Above|1.45|33|Uttar Pradesh|S24|14093
68|Trilokinath|Lalganj|8838|1|Communist Party of India|0.92|5|Uttar Pradesh|S24|8843
68|Neelam Sonker|Lalganj|356328|2|Bharatiya Janata Party|37.19|895|Uttar Pradesh|S24|357223
68|Pankaj Mohan Sonkar|Lalganj|17603|3|Indian National Congress|1.84|27|Uttar Pradesh|S24|17630
68|Sangeeta Azad|Lalganj|517545|4|Bahujan Samaj Party|54.01|1275|Uttar Pradesh|S24|518820
68|Engineer Ajeet Sonkar|Lalganj|4517|5|Aam Aadmi Party|0.47|3|Uttar Pradesh|S24|4520
68|Chandrashekhar|Lalganj|1608|6|Bharat Prabhat Party|0.17|0|Uttar Pradesh|S24|1608
68|Dr. Deelip Kumar Saroj|Lalganj|17924|7|Suheldev Bharatiya Samaj Party|1.87|3|Uttar Pradesh|S24|17927
68|Pintoo|Lalganj|1642|8|Kanshiram Bahujan Dal|0.17|0|Uttar Pradesh|S24|1642
68|Radheshyam Gautam|Lalganj|6091|9|Rashtriya Ulama Council|0.63|2|Uttar Pradesh|S24|6093
68|Lcchiman Kannooizya|Lalganj|1880|10|Prithviraj Janshakti Party|0.2|0|Uttar Pradesh|S24|1880
68|Hemraj Paswan|Lalganj|2310|11|Pragatishil Samajwadi Party (Lohia)|0.24|10|Uttar Pradesh|S24|2320
68|Akhilesh|Lalganj|3225|12|Independent|0.34|7|Uttar Pradesh|S24|3232
68|Ramchandar|Lalganj|7325|13|Independent|0.76|0|Uttar Pradesh|S24|7325
68|Santosh Kumar|Lalganj|3163|14|Independent|0.33|0|Uttar Pradesh|S24|3163
68|Subash Saroj|Lalganj|3282|15|Independent|0.34|0|Uttar Pradesh|S24|3282
68|NOTA|Lalganj|5041|16|None of the Above|0.53|19|Uttar Pradesh|S24|5060
69|Akhilesh Yadav|Azamgarh|619594|1|Samajwadi Party|60.4|1984|Uttar Pradesh|S24|621578
69|Dinesh Lal Yadav Nirahua|Azamgarh|360255|2|Bharatiya Janata Party|35.15|1449|Uttar Pradesh|S24|361704
69|Anil Singh|Azamgarh|6761|3|Rashtriya Ulama Council|0.66|2|Uttar Pradesh|S24|6763
69|Abhimanyu Singh Sunny|Azamgarh|10077|4|Suheldev Bharatiya Samaj Party|0.98|1|Uttar Pradesh|S24|10078
69|Arvind Kumar Pandey|Azamgarh|947|5|Nagrik Ekta Party|0.09|2|Uttar Pradesh|S24|949
69|Ehsan Ahmed|Azamgarh|976|6|Naitik Party|0.09|0|Uttar Pradesh|S24|976
69|Pawan Singh Samrat|Azamgarh|1106|7|Aam Janta Party (India)|0.11|0|Uttar Pradesh|S24|1106
69|Pramod Tiwari|Azamgarh|3148|8|Janhit Kisan Party|0.31|0|Uttar Pradesh|S24|3148
69|Mohinder Kumar|Azamgarh|2899|9|Sarvshreshth Dal|0.28|2|Uttar Pradesh|S24|2901
69|Gorakhram Nishad|Azamgarh|1247|10|Independent|0.12|3|Uttar Pradesh|S24|1250
69|Gaurav Singh|Azamgarh|1431|11|Independent|0.14|1|Uttar Pradesh|S24|1432
69|Budhi Ram|Azamgarh|2098|12|Independent|0.2|0|Uttar Pradesh|S24|2098
69|Rajaram Gond|Azamgarh|1930|13|Independent|0.19|1|Uttar Pradesh|S24|1931
69|Rajiv Talwar|Azamgarh|2203|14|Independent|0.21|1|Uttar Pradesh|S24|2204
69|Dr. Rajeev Pandey|Azamgarh|3737|15|Independent|0.36|2|Uttar Pradesh|S24|3739
69|NOTA|Azamgarh|7239|16|None of the Above|0.7|16|Uttar Pradesh|S24|7255
7|Jayaprada Nahata|Rampur|448630|1|Bharatiya Janata Party|42.34|550|Uttar Pradesh|S24|449180
7|Mohammad Azam Khan|Rampur|559018|2|Samajwadi Party|52.71|159|Uttar Pradesh|S24|559177
7|Sanjay Kapoor|Rampur|34965|3|Indian National Congress|3.3|44|Uttar Pradesh|S24|35009
7|Arshad Warsi|Rampur|1070|4|Minorities Democratic Party|0.1|0|Uttar Pradesh|S24|1070
7|Ishrat Khan|Rampur|499|5|All India Minorities Front|0.05|0|Uttar Pradesh|S24|499
7|Mohd. Khushi|Rampur|451|6|United Democratic Front Secular|0.04|0|Uttar Pradesh|S24|451
7|Saroj|Rampur|647|7|Peoples Party of India (Democratic)|0.06|5|Uttar Pradesh|S24|652
7|Javed Khan|Rampur|1963|8|Independent|0.19|0|Uttar Pradesh|S24|1963
7|Naim|Rampur|1518|9|Independent|0.14|0|Uttar Pradesh|S24|1518
7|Sameena Begum|Rampur|2122|10|Independent|0.2|0|Uttar Pradesh|S24|2122
7|Haneef Khan|Rampur|2703|11|Independent|0.25|0|Uttar Pradesh|S24|2703
7|NOTA|Rampur|6575|12|None of the Above|0.62|2|Uttar Pradesh|S24|6577
70|ATUL KUMAR SINGH|Ghosi|14622|1|Communist Party of India|1.28|22|Uttar Pradesh|S24|14644
70|ATUL KUMAR SINGH|Ghosi|572459|2|Bahujan Samaj Party|50.3|1370|Uttar Pradesh|S24|573829
70|BALKRISHNA|Ghosi|23695|3|Indian National Congress|2.09|117|Uttar Pradesh|S24|23812
70|HARINARAYAN|Ghosi|449212|4|Bharatiya Janata Party|39.56|2049|Uttar Pradesh|S24|451261
70|ABUSHAD|Ghosi|4908|5|Akhand Samaj Party|0.43|6|Uttar Pradesh|S24|4914
70|KISHAN LAL|Ghosi|3508|6|Rashtriya Krantikari Samajwadi Party|0.31|27|Uttar Pradesh|S24|3535
70|GEETA|Ghosi|1361|7|Ambedkar Samaj Party|0.12|6|Uttar Pradesh|S24|1367
70|PARAS|Ghosi|1599|8|Rashtriya Jantantrik Bharat Vikas Party|0.14|1|Uttar Pradesh|S24|1600
70|MAHENDRA|Ghosi|39842|9|Suheldev Bharatiya Samaj Party|3.49|18|Uttar Pradesh|S24|39860
70|SHEFKAT TAKI|Ghosi|3960|10|Peace Party|0.35|0|Uttar Pradesh|S24|3960
70|PRAVEEN KUMAR SINGH|Ghosi|1230|11|Independent|0.11|0|Uttar Pradesh|S24|1230
70|RAJESH|Ghosi|3653|12|Independent|0.32|8|Uttar Pradesh|S24|3661
70|SURYA KUMAR|Ghosi|2156|13|Independent|0.19|3|Uttar Pradesh|S24|2159
70|SURJEET KUMAR|Ghosi|2884|14|Independent|0.25|2|Uttar Pradesh|S24|2886
70|SANTOSH|Ghosi|6737|15|Independent|0.59|2|Uttar Pradesh|S24|6739
70|NOTA|Ghosi|5291|16|None of the Above|0.47|33|Uttar Pradesh|S24|5324
71|R S KUSHWAHA|Salempur|351820|1|Bahujan Samaj Party|38.52|2944|Uttar Pradesh|S24|354764
71|RAVINDER|Salempur|463930|2|Bharatiya Janata Party|50.73|3311|Uttar Pradesh|S24|467241
71|RAJESH KUMAR MISHRA|Salempur|26970|3|Indian National Congress|2.96|318|Uttar Pradesh|S24|27288
71|AJIMULLAH|Salempur|2194|4|Peace Party|0.24|10|Uttar Pradesh|S24|2204
71|KAILASH CHAUHAN|Salempur|2403|5|Janta Kranti Party (Rashtravadi)|0.26|10|Uttar Pradesh|S24|2413
71|KRIPA SHANKAR PRASAD|Salempur|1290|6|Bharatiya Samta Samaj Party|0.14|9|Uttar Pradesh|S24|1299
71|PUJA PANDEY|Salempur|1719|7|Pragatishil Samajwadi Party (Lohia)|0.19|33|Uttar Pradesh|S24|1752
71|RAJARAM|Salempur|33504|8|Suheldev Bharatiya Samaj Party|3.64|16|Uttar Pradesh|S24|33520
71|RAMJI PRATAP JIGYASU|Salempur|1592|9|Hindusthan Nirman Dal|0.17|2|Uttar Pradesh|S24|1594
71|MOHD SAROOR ALI|Salempur|1562|10|Janata Congress|0.17|1|Uttar Pradesh|S24|1563
71|SUMESHWAR NATH TIWARI|Salempur|3835|11|RASHTRIYA VIKLANG PARTY|0.42|1|Uttar Pradesh|S24|3836
71|CHHOTELAL|Salempur|2283|12|Independent|0.25|0|Uttar Pradesh|S24|2283
71|VIDYA SHANKER PANDEY|Salempur|2427|13|Independent|0.26|3|Uttar Pradesh|S24|2430
71|VISHRAM|Salempur|4812|14|Independent|0.52|1|Uttar Pradesh|S24|4813
71|SUNIL KUMAR PANDEY|Salempur|6266|15|Independent|0.68|1|Uttar Pradesh|S24|6267
71|NOTA|Salempur|7752|16|None of the Above|0.85|47|Uttar Pradesh|S24|7799
72|Virendra Singh|Ballia|464039|1|Bharatiya Janata Party|47.4|5075|Uttar Pradesh|S24|469114
72|Sanatan Pandey|Ballia|450408|2|Samajwadi Party|45.83|3187|Uttar Pradesh|S24|453595
72|ARVIND|Ballia|3895|3|Bhartiya Jan Nayak Party|0.41|130|Uttar Pradesh|S24|4025
72|Uday Prakash|Ballia|1352|4|Janta Raj Party|0.14|7|Uttar Pradesh|S24|1359
72|GOPAL RAM KHARWAR|Ballia|3950|5|Gondvana Gantantra Party|0.4|52|Uttar Pradesh|S24|4002
72|Janmejay Kumar Prajapati|Ballia|2442|6|Bharatiya Samta Samaj Party|0.25|12|Uttar Pradesh|S24|2454
72|Vinod|Ballia|35874|7|Suheldev Bharatiya Samaj Party|3.63|26|Uttar Pradesh|S24|35900
72|Seema Chauhan|Ballia|2409|8|Janta Kranti Party (Rashtravadi)|0.25|44|Uttar Pradesh|S24|2453
72|OM PRAKASH PANDEY|Ballia|1768|9|Independent|0.18|7|Uttar Pradesh|S24|1775
72|Major Ramesh Chandra Upadhyay|Ballia|5435|10|Independent|0.55|5|Uttar Pradesh|S24|5440
72|NOTA|Ballia|9540|11|None of the Above|0.97|75|Uttar Pradesh|S24|9615
73|KRISHNA PRATAP SINGH K.P.|Jaunpur|439292|1|Bharatiya Janata Party|42.3|900|Uttar Pradesh|S24|440192
73|DEO VRAT MISHRA|Jaunpur|27107|2|Indian National Congress|2.61|78|Uttar Pradesh|S24|27185
73|SHYAM SINGH YADAV|Jaunpur|520046|3|Bahujan Samaj Party|50.08|1082|Uttar Pradesh|S24|521128
73|AJAY KUMAR SHARMA|Jaunpur|6390|4|Moulik Adhikar Party|0.61|2|Uttar Pradesh|S24|6392
73|ANIL|Jaunpur|1432|5|Hum Sabki Party|0.14|0|Uttar Pradesh|S24|1432
73|COM. ASHOK KUMAR KHARWAR|Jaunpur|1593|6|SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST)|0.15|0|Uttar Pradesh|S24|1593
73|BRIJESH KUMAR|Jaunpur|5465|7|Suheldev Bharatiya Samaj Party|0.53|1|Uttar Pradesh|S24|5466
73|NAVIN|Jaunpur|945|8|Voters Party  International|0.09|1|Uttar Pradesh|S24|946
73|MOTIUDDIN|Jaunpur|2960|9|Rashtriya Ulama Council|0.28|0|Uttar Pradesh|S24|2960
73|RAJESH KUMAR|Jaunpur|2195|10|Rashtriya Samaj Paksha|0.21|2|Uttar Pradesh|S24|2197
73|RUKMNI DEVI|Jaunpur|2162|11|Pragatisheel Manav Samaj Party|0.21|1|Uttar Pradesh|S24|2163
73|VINOD KUMAR|Jaunpur|2017|12|Andaman & Nicobar Janta Party|0.19|0|Uttar Pradesh|S24|2017
73|VISHOK KUMAR VISHWAKARMA|Jaunpur|2446|13|Nationalist Janshakti Party|0.24|1|Uttar Pradesh|S24|2447
73|SHESHMANI MAURYA|Jaunpur|3838|14|Hindusthan Nirman Dal|0.37|2|Uttar Pradesh|S24|3840
73|SHYAMLAL|Jaunpur|1730|15|Bharat Prabhat Party|0.17|1|Uttar Pradesh|S24|1731
73|SUNIL KUMAR|Jaunpur|5768|16|Rashtriya Jan Gaurav Party|0.55|0|Uttar Pradesh|S24|5768
73|SANGEETA DEVI|Jaunpur|3747|17|Pragatishil Samajwadi Party (Lohia)|0.36|5|Uttar Pradesh|S24|3752
73|ASHOK KUMAR|Jaunpur|1187|18|Independent|0.11|0|Uttar Pradesh|S24|1187
73|PRADEEP KUMAR PANDEY|Jaunpur|4924|19|Independent|0.47|0|Uttar Pradesh|S24|4924
73|MADHAVENDRA PUSHKAR SINGH|Jaunpur|890|20|Independent|0.09|1|Uttar Pradesh|S24|891
73|NOTA|Jaunpur|2426|21|None of the Above|0.23|15|Uttar Pradesh|S24|2441
74|Tribhuvan Ram (T.Ram)|Machhlishahr|486763|1|Bahujan Samaj Party|47.17|1453|Uttar Pradesh|S24|488216
74|Bholanath (B.P. Saroj)|Machhlishahr|487093|2|Bharatiya Janata Party|47.19|1304|Uttar Pradesh|S24|488397
74|Dr. Amarnath Paswan|Machhlishahr|7617|3|Jan Adhikar Party|0.74|5|Uttar Pradesh|S24|7622
74|Garib|Machhlishahr|2476|4|Mahamukti Dal|0.24|1|Uttar Pradesh|S24|2477
74|Chanchal Kumar|Machhlishahr|2615|5|Rashtriya Samaj Paksha|0.25|5|Uttar Pradesh|S24|2620
74|Jitendra|Machhlishahr|1422|6|Bhartiya Manav Samaj Party|0.14|3|Uttar Pradesh|S24|1425
74|Dasharath|Machhlishahr|1310|7|Prithviraj Janshakti Party|0.13|0|Uttar Pradesh|S24|1310
74|Deep Chand Ram Urf B.D.O Sahab|Machhlishahr|2806|8|Kanshiram Bahujan Dal|0.27|8|Uttar Pradesh|S24|2814
74|Nandlal|Machhlishahr|1491|9|Bharat Prabhat Party|0.14|0|Uttar Pradesh|S24|1491
74|Brijesh Kumar|Machhlishahr|1999|10|Republican Party of India|0.19|0|Uttar Pradesh|S24|1999
74|Rajkeshar|Machhlishahr|2038|11|Sajag Samaj Party|0.2|3|Uttar Pradesh|S24|2041
74|Raj Nath|Machhlishahr|11212|12|Suheldev Bharatiya Samaj Party|1.08|11|Uttar Pradesh|S24|11223
74|Ram Naresh|Machhlishahr|4272|13|Moulik Adhikar Party|0.41|1|Uttar Pradesh|S24|4273
74|Gangaram|Machhlishahr|3167|14|Independent|0.31|1|Uttar Pradesh|S24|3168
74|"Deepak Kumar ""Nanhe"""|Machhlishahr|5018|15|Independent|0.48|1|Uttar Pradesh|S24|5019
74|NOTA|Machhlishahr|10812|16|None of the Above|1.05|18|Uttar Pradesh|S24|10830
75|AJIT PRATAP KUSHAWAHA|Ghazipur|19656|1|Indian National Congress|1.79|178|Uttar Pradesh|S24|19834
75|AFZAL ANSARI|Ghazipur|564144|2|Bahujan Samaj Party|51.2|1938|Uttar Pradesh|S24|566082
75|BHANU PRAKASH PANDEY|Ghazipur|7833|3|Communist Party of India|0.71|11|Uttar Pradesh|S24|7844
75|MANOJ SINHA|Ghazipur|443188|4|Bharatiya Janata Party|40.4|3502|Uttar Pradesh|S24|446690
75|ISHWARI PRASAD KUSHWAHA|Ghazipur|4935|5|Communist Party of India  (Marxist-Leninist)  (Liberation)|0.45|11|Uttar Pradesh|S24|4946
75|BRIJENDRA KUMAR VERMA|Ghazipur|1015|6|Kisan Mazdoor Sangharsh Party|0.09|4|Uttar Pradesh|S24|1019
75|BHARAT|Ghazipur|949|7|Janta Raj Party|0.09|0|Uttar Pradesh|S24|949
75|RAJESH KUMAR YADAV|Ghazipur|1813|8|Pragatisheel Manav Samaj Party|0.16|9|Uttar Pradesh|S24|1822
75|Dr. RAJESH KUMAR SINGH|Ghazipur|1226|9|Bhartiya Jan Nayak Party|0.11|6|Uttar Pradesh|S24|1232
75|RAMJI|Ghazipur|33868|10|Suheldev Bharatiya Samaj Party|3.06|9|Uttar Pradesh|S24|33877
75|RAMPRAVESH SHARMA ALIAS RINKOO|Ghazipur|3388|11|Moulik Adhikar Party|0.31|4|Uttar Pradesh|S24|3392
75|VED PRAKASH|Ghazipur|2396|12|Nationalist Janshakti Party|0.22|4|Uttar Pradesh|S24|2400
75|SANTOSH KUMAR YADAV|Ghazipur|2429|13|Pragatishil Samajwadi Party (Lohia)|0.22|19|Uttar Pradesh|S24|2448
75|HRIDAYA NARAYAN SINGH|Ghazipur|6219|14|Independent|0.56|2|Uttar Pradesh|S24|6221
75|NOTA|Ghazipur|6831|15|None of the Above|0.62|40|Uttar Pradesh|S24|6871
76|Dr. Mahendra Nath Pandey|Chandauli|508113|1|Bharatiya Janata Party|47.07|2620|Uttar Pradesh|S24|510733
76|Sanjay Singh Chauhan|Chandauli|494689|2|Samajwadi Party|45.79|2085|Uttar Pradesh|S24|496774
76|Arjun Pandey|Chandauli|4086|3|Atulya Bharat Party|0.38|10|Uttar Pradesh|S24|4096
76|Krishna Pratap Singh|Chandauli|2741|4|Samagra Utthan Party|0.25|3|Uttar Pradesh|S24|2744
76|Jangbahadur|Chandauli|1166|5|Bhartiya Manav Samaj Party|0.11|6|Uttar Pradesh|S24|1172
76|Byasmuni|Chandauli|829|6|Kanshiram Bahujan Dal|0.08|9|Uttar Pradesh|S24|838
76|Mahendra Pratap Singh|Chandauli|1127|7|Al-Hind Party|0.1|0|Uttar Pradesh|S24|1127
76|Mahender Yadav|Chandauli|4218|8|Pragatisheel Manav Samaj Party|0.39|7|Uttar Pradesh|S24|4225
76|Rajesh Vishwakarma|Chandauli|3077|9|Moulik Adhikar Party|0.28|4|Uttar Pradesh|S24|3081
76|Ramgovind|Chandauli|18971|10|Suheldev Bharatiya Samaj Party|1.75|14|Uttar Pradesh|S24|18985
76|Shivkanya Kushwaha|Chandauli|22190|11|Jan Adhikar Party|2.05|101|Uttar Pradesh|S24|22291
76|Shivratri|Chandauli|2260|12|Prithviraj Janshakti Party|0.21|1|Uttar Pradesh|S24|2261
76|Liyakat Ali|Chandauli|5411|13|Independent|0.5|5|Uttar Pradesh|S24|5416
76|NOTA|Chandauli|11182|14|None of the Above|1.03|36|Uttar Pradesh|S24|11218
77|AJAY RAI|Varanasi|152456|1|Indian National Congress|14.38|92|Uttar Pradesh|S24|152548
77|NARENDRA MODI|Varanasi|673453|2|Bharatiya Janata Party|63.62|1211|Uttar Pradesh|S24|674664
77|SHALINI YADAV|Varanasi|194763|3|Samajwadi Party|18.4|396|Uttar Pradesh|S24|195159
77|ANIL KUMAR CHAURASIYA|Varanasi|2756|4|Janhit Kisan Party|0.26|2|Uttar Pradesh|S24|2758
77|AMRESH MISHRA|Varanasi|555|5|Bharat Prabhat Party|0.05|0|Uttar Pradesh|S24|555
77|AASHIN U. S.|Varanasi|503|6|Indian Gandhiyan Party|0.05|1|Uttar Pradesh|S24|504
77|ASHUTOSH KUMAR PANDEY|Varanasi|498|7|Mera Adhikaar Rashtriya Dal|0.05|1|Uttar Pradesh|S24|499
77|UMESH CHANDRA KATIYAR|Varanasi|637|8|Al-Hind Party|0.06|0|Uttar Pradesh|S24|637
77|TIRBHUWAN SHARMA|Varanasi|1694|9|Bharatiya Rashtravadi Samanta Party|0.16|1|Uttar Pradesh|S24|1695
77|ADVOCATE PREM NATH SHARMA|Varanasi|1603|10|Moulik Adhikar Party|0.15|3|Uttar Pradesh|S24|1606
77|BRAJENDRA DUTT TRIPATHI|Varanasi|838|11|Adarshwaadi Congress Party|0.08|0|Uttar Pradesh|S24|838
77|Dr. RAKESH PRATAP|Varanasi|907|12|Bharatiya Jan Kranti Dal (Democratic)|0.09|0|Uttar Pradesh|S24|907
77|RAJESH BHARTI SURYA|Varanasi|1257|13|Rashtriya Ambedkar Dal|0.12|1|Uttar Pradesh|S24|1258
77|RAMSHARAN|Varanasi|1236|14|Vikas Insaf Party|0.12|1|Uttar Pradesh|S24|1237
77|Dr. SHEKH SIRAJ BABA|Varanasi|1771|15|Rashtriya Matadata Party|0.17|0|Uttar Pradesh|S24|1771
77|SURENDRA RAJBHAR|Varanasi|8890|16|Suheldev Bharatiya Samaj Party|0.84|2|Uttar Pradesh|S24|8892
77|HARI BHAI PATEL|Varanasi|1339|17|Aam Janta Party (India)|0.13|1|Uttar Pradesh|S24|1340
77|HEENA SHAHID|Varanasi|1914|18|Janhit Bharat Party|0.18|0|Uttar Pradesh|S24|1914
77|ATEEK AHMAD|Varanasi|854|19|Independent|0.08|1|Uttar Pradesh|S24|855
77|ISHWAR DAYAL SINGH SETH|Varanasi|657|20|Independent|0.06|0|Uttar Pradesh|S24|657
77|CHANDRIKA PRASAD|Varanasi|331|21|Independent|0.03|0|Uttar Pradesh|S24|331
77|MANISH SHRIVASTAVA|Varanasi|350|22|Independent|0.03|0|Uttar Pradesh|S24|350
77|MANOHAR ANANDRAO PATIL|Varanasi|2134|23|Independent|0.2|0|Uttar Pradesh|S24|2134
77|MAANAV|Varanasi|1434|24|Independent|0.14|1|Uttar Pradesh|S24|1435
77|SUNNAM ISTARI|Varanasi|798|25|Independent|0.08|0|Uttar Pradesh|S24|798
77|SUNIL KUMAR|Varanasi|1097|26|Independent|0.1|0|Uttar Pradesh|S24|1097
77|NOTA|Varanasi|4019|27|None of the Above|0.38|18|Uttar Pradesh|S24|4037
78|Akhilesh|Bhadohi|4558|1|Nationalist Congress Party|0.44|12|Uttar Pradesh|S24|4570
78|RAMAKANT|Bhadohi|25508|2|Indian National Congress|2.46|96|Uttar Pradesh|S24|25604
78|RAMESH CHAND|Bhadohi|508989|3|Bharatiya Janata Party|49.07|1040|Uttar Pradesh|S24|510029
78|RANGNATH MISHRA|Bhadohi|465412|4|Bahujan Samaj Party|44.87|1002|Uttar Pradesh|S24|466414
78|Dr Rajesh Kumar Verma|Bhadohi|4647|5|Peoples Party of India (Democratic)|0.45|1|Uttar Pradesh|S24|4648
78|VINOD|Bhadohi|1943|6|Hindusthan Nirman Dal|0.19|0|Uttar Pradesh|S24|1943
78|KULDEEP|Bhadohi|1644|7|Independent|0.16|2|Uttar Pradesh|S24|1646
78|RAM SAKHA|Bhadohi|1764|8|Independent|0.17|0|Uttar Pradesh|S24|1764
78|Satish Bahadur|Bhadohi|1819|9|Independent|0.18|0|Uttar Pradesh|S24|1819
78|SUSHIL|Bhadohi|4052|10|Independent|0.39|0|Uttar Pradesh|S24|4052
78|SAIYYAD MOHAMMAD ARIF|Bhadohi|5050|11|Independent|0.49|0|Uttar Pradesh|S24|5050
78|SANTLAL|Bhadohi|2764|12|Independent|0.27|0|Uttar Pradesh|S24|2764
78|NOTA|Bhadohi|9079|13|None of the Above|0.87|8|Uttar Pradesh|S24|9087
79|Ramcharitra Nishad|Mirzapur|359208|1|Samajwadi Party|32.42|348|Uttar Pradesh|S24|359556
79|Lalitesh Pati Tripathi|Mirzapur|91392|2|Indian National Congress|8.25|109|Uttar Pradesh|S24|91501
79|Archana Mishra|Mirzapur|9165|3|Satya Bahumat Party|0.83|41|Uttar Pradesh|S24|9206
79|Anupriya Singh Patel|Mirzapur|590867|4|Apna Dal (Soneylal)|53.34|697|Uttar Pradesh|S24|591564
79|Adesh Tyagi|Mirzapur|7866|5|Bharat Prabhat Party|0.71|55|Uttar Pradesh|S24|7921
79|Ashish Kumar Tripathi|Mirzapur|4013|6|Pragatishil Samajwadi Party (Lohia)|0.36|11|Uttar Pradesh|S24|4024
79|Jeera Devi|Mirzapur|8545|7|Communist Party of India  (Marxist-Leninist)  (Liberation)|0.77|8|Uttar Pradesh|S24|8553
79|Dinesh Kumar Pal|Mirzapur|7135|8|Rashtriya Samaj Paksha|0.64|10|Uttar Pradesh|S24|7145
79|Radheshyam Inshan|Mirzapur|14136|9|Bhartiya Republican Party (Insan)|1.28|6|Uttar Pradesh|S24|14142
79|NOTA|Mirzapur|15333|10|None of the Above|1.38|20|Uttar Pradesh|S24|15353
8|MAJOR JAGAT PAL SINGH|Sambhal|12076|1|Indian National Congress|1.02|29|Uttar Pradesh|S24|12105
8|PARAMESHVAR LAL SAINI|Sambhal|482466|2|Bharatiya Janata Party|40.83|714|Uttar Pradesh|S24|483180
8|DR. SHAFIQUR REHMAN BARQ|Sambhal|657505|3|Samajwadi Party|55.6|501|Uttar Pradesh|S24|658006
8|ILYAS|Sambhal|4081|4|Bhartiya Hind Fauj|0.34|0|Uttar Pradesh|S24|4081
8|KARAN SINGH YADAV|Sambhal|4195|5|Pragatishil Samajwadi Party (Lohia)|0.35|3|Uttar Pradesh|S24|4198
8|BHOJRAJ|Sambhal|746|6|Swatantra Jantaraj Party|0.06|0|Uttar Pradesh|S24|746
8|RAM CHANDRA|Sambhal|645|7|Bharat Prabhat Party|0.05|0|Uttar Pradesh|S24|645
8|SHAHLA WAJID|Sambhal|1044|8|Ambedkar Samaj Party|0.09|4|Uttar Pradesh|S24|1048
8|HASAN RAZA|Sambhal|1227|9|Rashtriya Ulama Council|0.1|0|Uttar Pradesh|S24|1227
8|FIROZ KHAN|Sambhal|2733|10|Independent|0.23|1|Uttar Pradesh|S24|2734
8|MOHD. MASROOR|Sambhal|3628|11|Independent|0.31|0|Uttar Pradesh|S24|3628
8|VIRENDRA KUMAR PRAJAPATI|Sambhal|4637|12|Independent|0.39|4|Uttar Pradesh|S24|4641
8|NOTA|Sambhal|7226|13|None of the Above|0.61|4|Uttar Pradesh|S24|7230
80|ASHOK KUMAR KANAUJIYA|Robertsganj|17445|1|Communist Party of India|1.77|21|Uttar Pradesh|S24|17466
80|BHAGWATI PRASAD CHAUDHARI|Robertsganj|35222|2|Indian National Congress|3.57|47|Uttar Pradesh|S24|35269
80|BHAI LAL|Robertsganj|393304|3|Samajwadi Party|39.82|274|Uttar Pradesh|S24|393578
80|ANITA KOL|Robertsganj|6597|4|Janata Dal  (United)|0.68|86|Uttar Pradesh|S24|6683
80|ANUJ KUMAR KANAUJIA|Robertsganj|18333|5|Bhartiya Lokmat Rashtrwadi Party|1.86|5|Uttar Pradesh|S24|18338
